match_id,over_id,ball_id,innings_no,team_batting,team_bowling,striker_batting_position,striker,non_striker,bowler
336006,7,6,2,6,3,2,41,40,119
336006,7,7,1,3,6,3,108,17,116
336006,7,7,2,6,3,2,41,40,119
336006,8,1,1,3,6,3,108,17,86
336006,8,1,2,6,3,1,40,41,121
336006,8,2,1,3,6,1,17,108,86
336006,8,2,2,6,3,2,41,40,121
336006,8,3,1,3,6,3,108,17,86
336006,8,3,2,6,3,2,41,40,121
336006,8,4,1,3,6,3,108,17,86
336006,8,4,2,6,3,1,40,41,121
336006,8,5,1,3,6,3,108,17,86
336006,8,5,2,6,3,1,40,41,121
336006,8,6,1,3,6,3,108,17,86
336006,8,6,2,6,3,2,41,40,121
336006,8,7,1,3,6,1,17,108,86
336006,8,7,2,6,3,2,41,40,121
336006,9,1,1,3,6,1,17,108,41
336006,9,1,2,6,3,1,40,41,109
336006,9,2,1,3,6,4,20,108,41
336006,9,2,2,6,3,1,40,41,109
336006,9,3,1,3,6,4,20,108,41
336006,9,3,2,6,3,2,41,40,109
336006,9,4,1,3,6,4,20,108,41
336006,9,4,2,6,3,2,41,40,109
336006,9,5,1,3,6,4,20,108,41
336006,9,5,2,6,3,1,40,41,109
336006,9,6,1,3,6,3,108,20,41
336006,9,6,2,6,3,2,41,40,109
336006,10,1,1,3,6,4,20,108,117
336006,10,1,2,6,3,2,41,40,121
336006,10,2,1,3,6,3,108,20,117
336006,10,2,2,6,3,2,41,40,121
336006,10,3,1,3,6,3,108,20,117
336006,10,3,2,6,3,1,40,41,121
336006,10,4,1,3,6,4,20,108,117
336006,10,4,2,6,3,1,40,41,121
336006,10,5,1,3,6,3,108,20,117
336006,10,5,2,6,3,1,40,41,121
336006,10,6,1,3,6,4,20,108,117
336006,10,6,2,6,3,2,41,40,121
336006,11,1,1,3,6,3,108,20,41
336006,11,1,2,6,3,2,41,40,109
336006,11,2,1,3,6,3,108,20,41
336006,11,2,2,6,3,2,41,40,109
336006,11,3,1,3,6,3,108,20,41
336006,11,3,2,6,3,1,40,41,109
336006,11,4,1,3,6,4,20,108,41
336006,11,4,2,6,3,1,40,41,109
336006,11,5,1,3,6,4,20,108,41
336006,11,5,2,6,3,2,41,40,109
336006,11,6,1,3,6,3,108,20,41
336006,11,6,2,6,3,2,41,40,109
336006,12,1,1,3,6,4,20,108,117
336006,12,1,2,6,3,2,41,40,119
336006,12,2,1,3,6,3,108,20,117
336006,12,2,2,6,3,2,41,40,119
336006,12,3,1,3,6,3,108,20,117
336006,12,3,2,6,3,3,110,40,119
336006,12,4,1,3,6,3,108,20,117
336006,12,4,2,6,3,3,110,40,119
336006,12,5,1,3,6,3,108,20,117
336006,12,5,2,6,3,1,40,110,119
336006,12,6,1,3,6,4,20,108,117
336006,12,6,2,6,3,3,110,40,119
336006,13,1,1,3,6,3,108,20,118
336006,13,1,2,6,3,3,110,40,121
336006,13,2,1,3,6,4,20,108,118
336006,13,2,2,6,3,1,40,110,121
336006,13,3,1,3,6,4,20,108,118
336006,13,3,2,6,3,3,110,40,121
336006,13,4,1,3,6,3,108,20,118
336006,13,4,2,6,3,3,110,40,121
336006,13,5,1,3,6,4,20,108,118
336006,13,5,2,6,3,3,110,40,121
336006,13,6,1,3,6,3,108,20,118
336006,13,6,2,6,3,1,40,110,121
336006,14,1,1,3,6,4,20,108,91
336006,14,1,2,6,3,3,110,40,119
336006,14,2,1,3,6,4,20,108,91
336006,14,2,2,6,3,1,40,110,119
336006,14,3,1,3,6,4,20,108,91
336006,14,3,2,6,3,1,40,110,119
336006,14,4,1,3,6,4,20,108,91
336006,14,4,2,6,3,3,110,40,119
336006,14,5,1,3,6,3,108,20,91
336006,14,5,2,6,3,1,40,110,119
336006,14,6,1,3,6,3,108,20,91
336006,14,6,2,6,3,1,40,110,119
336006,15,1,1,3,6,4,20,108,118
336006,15,1,2,6,3,3,110,40,120
336006,15,2,1,3,6,4,20,108,118
336006,15,2,2,6,3,3,110,40,120
336006,15,3,1,3,6,3,108,20,118
336006,15,3,2,6,3,1,40,110,120
336006,15,4,1,3,6,4,20,108,118
336006,15,4,2,6,3,4,42,110,120
336006,15,5,1,3,6,3,108,20,118
336006,15,5,2,6,3,4,42,110,120
336006,15,6,1,3,6,5,109,20,118
336006,15,6,2,6,3,3,110,42,120
336006,16,1,1,3,6,4,20,109,91
336006,16,1,2,6,3,4,42,110,122
336006,16,2,1,3,6,4,20,109,91
336006,16,2,2,6,3,4,42,110,122
336006,16,3,1,3,6,5,109,20,91
336006,16,3,2,6,3,3,110,42,122
336006,16,4,1,3,6,5,109,20,91
336006,16,4,2,6,3,3,110,42,122
336006,16,5,1,3,6,5,109,20,91
336006,16,5,2,6,3,4,42,110,122
336006,16,6,1,3,6,5,109,20,91
336006,16,6,2,6,3,3,110,42,122
336006,17,1,1,3,6,4,20,109,116
336006,17,1,2,6,3,4,42,110,121
336006,17,2,1,3,6,5,109,20,116
336006,17,2,2,6,3,4,42,110,121
336006,17,3,1,3,6,4,20,109,116
336006,17,3,2,6,3,4,42,110,121
336006,17,4,1,3,6,4,20,109,116
336006,17,4,2,6,3,4,42,110,121
336006,17,5,1,3,6,5,109,20,116
336006,17,5,2,6,3,4,42,110,121
336006,17,6,1,3,6,5,109,20,116
336006,17,6,2,6,3,3,110,42,121
336006,17,7,1,3,6,4,20,109,116
336006,18,1,1,3,6,4,20,109,117
336006,18,1,2,6,3,4,42,110,120
336006,18,2,1,3,6,5,109,21,117
336006,18,2,2,6,3,3,110,42,120
336006,18,3,1,3,6,5,109,21,117
336006,18,3,2,6,3,3,110,42,120
336006,18,4,1,3,6,6,21,109,117
336006,18,4,2,6,3,3,110,42,120
336006,18,5,1,3,6,6,21,109,117
336006,18,5,2,6,3,4,42,110,120
336006,18,6,1,3,6,6,21,109,117
336006,18,6,2,6,3,4,42,110,120
336006,19,1,1,3,6,6,21,109,116
336006,19,1,2,6,3,3,110,42,109
336006,19,2,1,3,6,5,109,21,116
336006,19,2,2,6,3,3,110,42,109
336006,19,3,1,3,6,7,23,109,116
336006,19,3,2,6,3,3,110,42,109
336006,19,4,1,3,6,5,109,23,116
336006,19,4,2,6,3,4,42,110,109
336006,19,5,1,3,6,5,109,23,116
336006,19,5,2,6,3,4,42,110,109
336006,19,6,1,3,6,5,109,23,116
336006,19,6,2,6,3,4,42,110,109
336006,19,7,2,6,3,4,42,110,109
336006,20,1,1,3,6,7,23,109,89
336006,20,2,1,3,6,7,23,109,89
336006,20,3,1,3,6,5,109,23,89
336006,20,4,1,3,6,7,23,109,89
336006,20,5,1,3,6,5,109,23,89
336006,20,6,1,3,6,7,23,119,89
336007,1,1,1,8,2,1,53,97,124
336007,1,1,2,2,8,1,9,7,60
336007,1,2,1,8,2,2,97,53,124
336007,1,2,2,2,8,1,9,7,60
336007,1,3,1,8,2,2,97,53,124
336007,1,3,2,2,8,1,9,7,60
336007,1,4,1,8,2,2,97,53,124
336007,1,4,2,2,8,1,9,7,60
336007,1,5,1,8,2,1,53,97,124
336007,1,5,2,2,8,1,9,7,60
336007,1,6,1,8,2,1,53,97,124
336007,1,6,2,2,8,1,9,7,60
336007,1,7,1,8,2,2,97,53,124
336007,2,1,1,8,2,1,53,97,94
336007,2,1,2,2,8,2,7,9,61
336007,2,2,1,8,2,2,97,53,94
336007,2,2,2,2,8,1,9,7,61
336007,2,3,1,8,2,2,97,53,94
336007,2,3,2,2,8,2,7,9,61
336007,2,4,1,8,2,2,97,53,94
336007,2,4,2,2,8,2,7,9,61
336007,2,5,1,8,2,2,97,53,94
336007,2,5,2,2,8,2,7,9,61
336007,2,6,1,8,2,2,97,53,94
336007,2,6,2,2,8,2,7,9,61
336007,2,7,1,8,2,2,97,53,94
336007,3,1,1,8,2,2,97,53,124
336007,3,1,2,2,8,1,9,7,60
336007,3,2,1,8,2,1,53,97,124
336007,3,2,2,2,8,1,9,7,60
336007,3,3,1,8,2,1,53,97,124
336007,3,3,2,2,8,1,9,7,60
336007,3,4,1,8,2,1,53,97,124
336007,3,4,2,2,8,1,9,7,60
336007,3,5,1,8,2,1,53,97,124
336007,3,5,2,2,8,1,9,113,60
336007,3,6,1,8,2,2,97,53,124
336007,3,6,2,2,8,1,9,113,60
336007,4,1,1,8,2,1,53,97,94
336007,4,1,2,2,8,3,113,9,61
336007,4,2,1,8,2,1,53,97,94
336007,4,2,2,2,8,3,113,9,61
336007,4,3,1,8,2,1,53,97,94
336007,4,3,2,2,8,3,113,9,61
336007,4,4,1,8,2,2,97,53,94
336007,4,4,2,2,8,1,9,113,61
336007,4,5,1,8,2,2,97,53,94
336007,4,5,2,2,8,1,9,113,61
336007,4,6,1,8,2,1,53,97,94
336007,4,6,2,2,8,1,9,113,61
336007,5,1,1,8,2,1,53,97,9
336007,5,1,2,2,8,1,9,113,59
336007,5,2,1,8,2,1,53,97,9
336007,5,2,2,2,8,1,9,113,59
336007,5,3,1,8,2,2,97,53,9
336007,5,3,2,2,8,3,113,9,59
336007,5,4,1,8,2,1,53,97,9
336007,5,4,2,2,8,3,113,9,59
336007,5,5,1,8,2,1,53,97,9
336007,5,5,2,2,8,3,113,9,59
336007,5,6,1,8,2,1,53,97,9
336007,5,6,2,2,8,1,9,113,59
336007,5,7,1,8,2,1,53,97,9
336007,6,1,1,8,2,1,53,97,94
336007,6,1,2,2,8,3,113,9,143
336007,6,2,1,8,2,2,97,53,94
336007,6,2,2,2,8,1,9,113,143
336007,6,3,1,8,2,1,53,97,94
336007,6,3,2,2,8,3,113,9,143
336007,6,4,1,8,2,2,97,53,94
336007,6,4,2,2,8,3,113,9,143
336007,6,5,1,8,2,2,97,53,94
336007,6,5,2,2,8,1,9,113,143
336007,6,6,1,8,2,2,97,53,94
336007,6,6,2,2,8,1,9,113,143
336007,7,1,1,8,2,1,53,97,9
336007,7,1,2,2,8,3,113,9,59
336007,7,2,1,8,2,2,97,53,9
336007,7,2,2,2,8,3,113,9,59
336007,7,3,1,8,2,2,97,53,8
336007,7,3,2,2,8,1,9,113,59
336007,7,4,1,8,2,1,53,97,8
336007,7,4,2,2,8,1,9,113,59
336007,7,5,1,8,2,2,97,53,8
336007,7,5,2,2,8,3,113,9,59
336007,7,6,1,8,2,1,53,97,8
336007,7,6,2,2,8,1,9,113,59
336007,8,1,1,8,2,2,97,53,81
336007,8,1,2,2,8,4,6,113,143
336007,8,2,1,8,2,2,97,53,81
336007,8,2,2,2,8,3,113,6,143
336007,8,3,1,8,2,2,97,53,81
336007,8,3,2,2,8,4,6,113,143
336007,8,4,1,8,2,2,97,53,81
336007,8,4,2,2,8,3,113,6,143
336007,8,5,1,8,2,2,97,53,81
336007,8,5,2,2,8,3,113,6,143
336007,8,6,1,8,2,2,97,53,81
336007,8,6,2,2,8,3,113,6,143
336007,9,1,1,8,2,1,53,97,12
336007,9,1,2,2,8,4,6,113,59
336007,9,2,1,8,2,1,53,97,12
336007,9,2,2,2,8,4,6,113,59
336007,9,3,1,8,2,2,97,53,12
336007,9,3,2,2,8,3,113,6,59
336007,9,4,1,8,2,2,97,53,12
336007,9,4,2,2,8,4,6,113,59
336007,9,5,1,8,2,2,97,53,12
336007,9,5,2,2,8,3,113,6,59
336007,9,6,1,8,2,2,97,53,12
336007,9,6,2,2,8,3,113,6,59
336007,10,1,1,8,2,1,53,97,8
336007,10,1,2,2,8,4,6,113,143
336007,10,2,1,8,2,1,53,97,8
336007,10,2,2,2,8,4,6,113,143
336007,10,3,1,8,2,2,97,53,8
336007,10,3,2,2,8,3,113,6,143
336007,10,4,1,8,2,1,53,97,8
336007,10,4,2,2,8,3,113,6,143
336007,10,5,1,8,2,2,97,53,8
336007,10,5,2,2,8,3,113,6,143
336007,10,6,1,8,2,1,53,97,8
336007,10,6,2,2,8,4,6,113,143
336007,11,1,1,8,2,1,53,97,12
336007,11,1,2,2,8,4,6,113,54
336007,11,2,1,8,2,1,53,97,12
336007,11,2,2,2,8,3,113,6,54
336007,11,3,1,8,2,1,53,97,12
336007,11,3,2,2,8,3,113,6,54
336007,11,4,1,8,2,1,53,97,12
336007,11,4,2,2,8,3,113,6,54
336007,11,5,1,8,2,1,53,97,12
336007,11,5,2,2,8,3,113,6,54
336007,11,6,1,8,2,1,53,97,12
336007,11,6,2,2,8,3,113,6,54
336007,12,1,1,8,2,2,97,53,124
336007,12,1,2,2,8,3,113,6,112
336007,12,2,1,8,2,2,97,53,124
336007,12,2,2,2,8,4,6,10,112
336007,12,3,1,8,2,3,57,53,124
336007,12,3,2,2,8,5,10,6,112
336007,12,4,1,8,2,1,53,57,124
336007,12,4,2,2,8,5,10,6,112
336007,12,5,1,8,2,3,57,53,124
336007,12,5,2,2,8,4,6,10,112
336007,12,6,1,8,2,3,57,53,124
336007,12,6,2,2,8,5,10,6,112
336007,13,1,1,8,2,3,57,53,81
336007,13,1,2,2,8,5,10,6,60
336007,13,2,1,8,2,1,53,57,81
336007,13,2,2,2,8,4,6,10,60
336007,13,3,1,8,2,1,53,57,81
336007,13,3,2,2,8,5,10,6,60
336007,13,4,1,8,2,3,57,111,81
336007,13,4,2,2,8,5,10,6,60
336007,13,5,1,8,2,3,57,111,81
336007,13,5,2,2,8,4,6,10,60
336007,13,6,1,8,2,3,57,111,81
336007,13,6,2,2,8,5,10,6,60
336007,14,1,1,8,2,4,111,57,8
336007,14,1,2,2,8,5,10,6,112
336007,14,2,1,8,2,4,111,57,8
336007,14,2,2,2,8,5,10,6,112
336007,14,3,1,8,2,5,54,57,8
336007,14,3,2,2,8,4,6,10,112
336007,14,4,1,8,2,3,57,54,8
336007,14,4,2,2,8,5,10,6,112
336007,14,5,1,8,2,3,57,54,8
336007,14,5,2,2,8,5,10,6,112
336007,14,6,1,8,2,5,54,57,8
336007,14,6,2,2,8,4,6,10,112
336007,14,7,1,8,2,3,57,54,8
336007,14,8,1,8,2,3,57,54,8
336007,15,1,1,8,2,3,57,54,81
336007,15,1,2,2,8,5,10,6,61
336007,15,2,1,8,2,3,57,54,81
336007,15,2,2,2,8,5,10,6,61
336007,15,3,1,8,2,3,57,54,81
336007,15,3,2,2,8,4,6,10,61
336007,15,4,1,8,2,3,57,54,81
336007,15,4,2,2,8,4,6,10,61
336007,15,5,1,8,2,3,57,54,81
336007,15,5,2,2,8,5,10,6,61
336007,15,6,1,8,2,3,57,54,81
336007,15,6,2,2,8,5,10,6,61
336007,16,1,1,8,2,6,112,54,12
336007,16,1,2,2,8,5,10,6,59
336007,16,2,1,8,2,5,54,112,12
336007,16,2,2,2,8,4,6,10,59
336007,16,3,1,8,2,6,112,54,12
336007,16,3,2,2,8,4,6,10,59
336007,16,4,1,8,2,6,112,54,12
336007,16,4,2,2,8,4,6,10,59
336007,16,5,1,8,2,5,54,112,12
336007,16,5,2,2,8,4,6,10,59
336007,16,6,1,8,2,6,112,54,12
336007,16,6,2,2,8,6,8,10,59
336007,17,1,1,8,2,5,54,112,124
336007,17,1,2,2,8,5,10,8,143
336007,17,2,1,8,2,5,54,112,124
336007,17,2,2,2,8,5,10,8,143
336007,17,3,1,8,2,6,112,54,124
336007,17,3,2,2,8,5,10,8,143
336007,17,4,1,8,2,5,54,112,124
336007,17,4,2,2,8,6,8,10,143
336007,17,5,1,8,2,5,54,112,124
336007,17,5,2,2,8,5,10,8,143
336007,17,6,1,8,2,5,54,112,124
336007,17,6,2,2,8,6,8,10,143
336007,18,1,1,8,2,6,112,54,8
336007,18,1,2,2,8,6,8,10,60
336007,18,2,1,8,2,5,54,112,8
336007,18,2,2,2,8,6,8,10,60
336007,18,3,1,8,2,6,112,54,8
336007,18,3,2,2,8,5,10,12,60
336007,18,4,1,8,2,7,232,54,8
336007,18,4,2,2,8,7,12,10,60
336007,18,5,1,8,2,7,232,54,8
336007,18,5,2,2,8,7,12,10,60
336007,18,6,1,8,2,7,232,54,8
336007,18,6,2,2,8,7,12,10,60
336007,19,1,1,8,2,7,232,54,81
336007,19,1,2,2,8,5,10,12,111
336007,19,2,1,8,2,5,54,232,81
336007,19,2,2,2,8,7,12,10,111
336007,19,3,1,8,2,5,54,232,81
336007,19,3,2,2,8,7,12,10,111
336007,19,4,1,8,2,7,232,59,81
336007,19,4,2,2,8,7,12,10,111
336007,19,5,1,8,2,8,60,232,81
336007,19,5,2,2,8,5,10,12,111
336007,19,6,1,8,2,8,60,232,81
336007,19,6,2,2,8,7,12,10,111
336007,19,7,1,8,2,8,60,232,81
336007,20,1,1,8,2,7,232,60,94
336007,20,2,1,8,2,7,232,60,94
336007,20,3,1,8,2,9,61,232,94
336007,20,4,1,8,2,7,232,61,94
336007,20,5,1,8,2,9,61,143,94
336007,20,6,1,8,2,9,61,143,94
336008,1,1,1,4,1,1,100,25,84
336008,1,1,2,1,4,1,5,1,77
336008,1,2,1,4,1,1,100,25,84
336008,1,2,2,1,4,2,1,5,77
336008,1,3,1,4,1,1,100,25,84
336008,1,3,2,1,4,2,1,5,77
336008,1,4,1,4,1,1,100,25,84
336008,1,4,2,1,4,2,1,5,77
336008,1,5,1,4,1,1,100,25,84
336008,1,5,2,1,4,2,1,5,77
336008,1,6,1,4,1,1,100,25,84
336008,1,6,2,1,4,2,1,5,77
336008,1,7,2,1,4,2,1,5,77
336008,2,1,1,4,1,1,100,25,82
336008,2,1,2,1,4,1,5,1,29
336008,2,2,1,4,1,2,25,100,82
336008,2,2,2,1,4,1,5,1,29
336008,2,3,1,4,1,2,25,100,82
336008,2,3,2,1,4,1,5,1,29
336008,2,4,1,4,1,2,25,100,82
336008,2,4,2,1,4,1,5,1,29
336008,2,5,1,4,1,2,25,100,82
336008,2,5,2,1,4,1,5,1,29
336008,2,6,1,4,1,1,100,25,82
336008,2,6,2,1,4,1,5,1,29
336008,3,1,1,4,1,1,100,25,84
336008,3,1,2,1,4,2,1,5,77
336008,3,2,1,4,1,2,25,100,84
336008,3,2,2,1,4,1,5,1,77
336008,3,3,1,4,1,2,25,100,84
336008,3,3,2,1,4,1,5,1,77
336008,3,4,1,4,1,2,25,100,84
336008,3,4,2,1,4,1,5,1,77
336008,3,5,1,4,1,2,25,100,84
336008,3,5,2,1,4,2,1,5,77
336008,3,6,1,4,1,1,100,25,84
336008,3,6,2,1,4,1,5,95,77
336008,4,1,1,4,1,1,100,25,106
336008,4,1,2,1,4,1,5,95,29
336008,4,2,1,4,1,2,25,100,106
336008,4,2,2,1,4,3,104,95,29
336008,4,3,1,4,1,2,25,100,106
336008,4,3,2,1,4,3,104,95,29
336008,4,4,1,4,1,2,25,100,106
336008,4,4,2,1,4,4,95,104,29
336008,4,5,1,4,1,2,25,100,106
336008,4,5,2,1,4,4,95,104,29
336008,4,6,1,4,1,1,100,26,106
336008,4,6,2,1,4,3,104,95,29
336008,5,1,1,4,1,3,26,100,82
336008,5,1,2,1,4,4,95,4,77
336008,5,2,1,4,1,1,100,26,82
336008,5,2,2,1,4,4,95,4,77
336008,5,3,1,4,1,3,26,100,82
336008,5,3,2,1,4,4,95,4,77
336008,5,4,1,4,1,3,26,100,82
336008,5,4,2,1,4,4,95,4,77
336008,5,5,1,4,1,3,26,100,82
336008,5,5,2,1,4,4,95,4,77
336008,5,6,1,4,1,3,26,100,82
336008,5,6,2,1,4,4,95,4,77
336008,5,7,1,4,1,1,100,26,82
336008,6,1,1,4,1,3,26,100,106
336008,6,1,2,1,4,5,63,4,29
336008,6,2,1,4,1,3,26,100,106
336008,6,2,2,1,4,5,63,4,29
336008,6,3,1,4,1,3,26,100,106
336008,6,3,2,1,4,6,4,63,29
336008,6,4,1,4,1,3,26,100,106
336008,6,4,2,1,4,6,4,63,29
336008,6,5,1,4,1,3,26,100,106
336008,6,5,2,1,4,6,4,63,29
336008,6,6,1,4,1,3,26,100,106
336008,6,6,2,1,4,6,4,63,29
336008,6,7,1,4,1,3,26,100,106
336008,6,7,2,1,4,6,4,63,29
336008,7,1,1,4,1,1,100,27,5
336008,7,1,2,1,4,5,63,4,77
336008,7,2,1,4,1,4,27,100,5
336008,7,2,2,1,4,6,4,63,77
336008,7,3,1,4,1,1,100,27,5
336008,7,3,2,1,4,5,63,4,77
336008,7,4,1,4,1,1,100,27,5
336008,7,4,2,1,4,6,4,63,77
336008,7,5,1,4,1,4,27,100,5
336008,7,5,2,1,4,6,4,63,77
336008,7,6,1,4,1,1,100,27,5
336008,7,6,2,1,4,5,63,4,77
336008,8,1,1,4,1,4,27,100,106
336008,8,1,2,1,4,6,4,63,78
336008,8,2,1,4,1,4,27,100,106
336008,8,2,2,1,4,5,63,4,78
336008,8,3,1,4,1,1,100,27,106
336008,8,3,2,1,4,5,63,4,78
336008,8,4,1,4,1,1,100,27,106
336008,8,4,2,1,4,6,4,63,78
336008,8,5,1,4,1,1,100,27,106
336008,8,5,2,1,4,6,4,63,78
336008,8,6,1,4,1,1,100,27,106
336008,8,6,2,1,4,6,4,63,78
336008,9,1,1,4,1,4,27,100,5
336008,9,1,2,1,4,6,4,63,437
336008,9,2,1,4,1,4,27,100,5
336008,9,2,2,1,4,6,4,63,437
336008,9,3,1,4,1,4,27,100,5
336008,9,3,2,1,4,6,4,63,437
336008,9,4,1,4,1,4,27,100,5
336008,9,4,2,1,4,5,63,4,437
336008,9,5,1,4,1,4,27,100,5
336008,9,5,2,1,4,6,4,63,437
336008,9,6,1,4,1,4,27,100,5
336008,9,6,2,1,4,5,63,4,437
336008,10,1,1,4,1,1,100,64,82
336008,10,1,2,1,4,6,4,63,78
336008,10,2,1,4,1,1,100,64,82
336008,10,2,2,1,4,6,4,63,78
336008,10,3,1,4,1,1,100,64,82
336008,10,3,2,1,4,6,4,63,78
336008,10,4,1,4,1,1,100,64,82
336008,10,4,2,1,4,5,63,4,78
336008,10,5,1,4,1,5,64,100,82
336008,10,5,2,1,4,7,62,4,78
336008,10,6,1,4,1,1,100,64,82
336008,10,6,2,1,4,6,4,62,78
336008,11,1,1,4,1,1,100,64,5
336008,11,1,2,1,4,6,4,62,437
336008,11,2,1,4,1,1,100,64,5
336008,11,2,2,1,4,7,62,4,437
336008,11,3,1,4,1,5,64,100,5
336008,11,3,2,1,4,7,62,4,437
336008,11,4,1,4,1,1,100,64,5
336008,11,4,2,1,4,6,4,62,437
336008,11,5,1,4,1,1,100,64,5
336008,11,5,2,1,4,7,62,4,437
336008,11,6,1,4,1,5,64,100,5
336008,11,6,2,1,4,6,4,62,437
336008,12,1,1,4,1,5,64,100,4
336008,12,1,2,1,4,6,4,62,78
336008,12,2,1,4,1,5,64,100,4
336008,12,2,2,1,4,6,4,62,78
336008,12,3,1,4,1,1,100,64,4
336008,12,3,2,1,4,6,4,62,78
336008,12,4,1,4,1,6,24,64,4
336008,12,4,2,1,4,7,62,4,78
336008,12,5,1,4,1,6,24,64,4
336008,12,5,2,1,4,7,62,4,78
336008,12,6,1,4,1,6,24,64,4
336008,12,6,2,1,4,7,62,4,78
336008,13,1,1,4,1,5,64,24,105
336008,13,1,2,1,4,7,62,4,437
336008,13,2,1,4,1,7,29,24,105
336008,13,2,2,1,4,6,4,62,437
336008,13,3,1,4,1,7,29,24,105
336008,13,3,2,1,4,6,4,62,437
336008,13,4,1,4,1,7,29,24,105
336008,13,4,2,1,4,6,4,62,437
336008,13,5,1,4,1,7,29,24,105
336008,13,5,2,1,4,6,4,62,437
336008,13,6,1,4,1,6,24,29,105
336008,13,6,2,1,4,6,4,62,437
336008,14,1,1,4,1,6,24,29,4
336008,14,1,2,1,4,7,62,4,25
336008,14,2,1,4,1,6,24,29,4
336008,14,2,2,1,4,7,62,4,25
336008,14,3,1,4,1,6,24,29,4
336008,14,3,2,1,4,6,4,62,25
336008,14,4,1,4,1,7,29,26,4
336008,14,4,2,1,4,7,62,4,25
336008,14,5,1,4,1,7,29,26,4
336008,14,5,2,1,4,7,62,4,25
336008,14,6,1,4,1,7,29,26,4
336008,14,6,2,1,4,6,4,62,25
336008,15,1,1,4,1,7,29,26,105
336008,15,1,2,1,4,7,62,4,67
336008,15,2,1,4,1,7,29,26,105
336008,15,2,2,1,4,7,62,4,67
336008,15,3,1,4,1,3,26,29,105
336008,15,3,2,1,4,7,62,4,67
336008,15,4,1,4,1,7,29,26,105
336008,15,4,2,1,4,7,62,4,67
336008,15,5,1,4,1,3,26,29,105
336008,15,5,2,1,4,7,62,4,67
336008,15,6,1,4,1,7,29,26,105
336008,15,6,2,1,4,7,62,4,67
336008,15,7,1,4,1,7,29,26,105
336008,16,1,1,4,1,7,29,26,4
336008,16,1,2,1,4,6,4,62,25
336008,16,2,1,4,1,3,26,29,4
336008,16,2,2,1,4,6,4,62,25
336008,16,3,1,4,1,7,29,26,4
336008,16,3,2,1,4,6,4,62,25
336008,16,4,1,4,1,7,29,26,4
336008,16,4,2,1,4,6,4,62,25
336008,16,5,1,4,1,7,29,26,4
336008,16,5,2,1,4,6,4,62,25
336008,16,6,1,4,1,7,29,26,4
336008,16,6,2,1,4,6,4,62,25
336008,17,1,1,4,1,7,29,26,105
336008,17,1,2,1,4,7,62,4,78
336008,17,2,1,4,1,7,29,26,105
336008,17,2,2,1,4,7,62,4,78
336008,17,3,1,4,1,7,29,26,105
336008,17,3,2,1,4,6,4,62,78
336008,17,4,1,4,1,3,26,29,105
336008,17,4,2,1,4,7,62,4,78
336008,17,5,1,4,1,3,26,29,105
336008,17,5,2,1,4,7,62,4,78
336008,17,6,1,4,1,7,29,26,105
336008,17,6,2,1,4,7,62,4,78
336008,17,7,1,4,1,3,26,29,105
336008,18,1,1,4,1,7,29,26,84
336008,18,1,2,1,4,7,62,4,25
336008,18,2,1,4,1,3,26,29,84
336008,18,2,2,1,4,7,62,4,25
336008,18,3,1,4,1,7,29,26,84
336008,18,3,2,1,4,6,4,62,25
336008,18,4,1,4,1,7,29,26,84
336008,18,4,2,1,4,6,4,62,25
336008,18,5,1,4,1,3,26,29,84
336008,18,5,2,1,4,7,62,4,25
336008,18,6,1,4,1,3,26,29,84
336008,18,6,2,1,4,7,62,4,25
336008,18,7,1,4,1,7,29,26,84
336008,19,1,1,4,1,7,29,26,105
336008,19,1,2,1,4,6,4,62,437
336008,19,2,1,4,1,3,26,29,105
336008,19,2,2,1,4,6,4,62,437
336008,19,3,1,4,1,3,26,29,105
336008,19,3,2,1,4,6,4,62,437
336008,19,4,1,4,1,8,67,29,105
336008,19,4,2,1,4,6,4,62,437
336008,19,5,1,4,1,7,29,67,105
336008,19,5,2,1,4,6,4,62,437
336008,19,6,1,4,1,8,67,29,105
336008,19,6,2,1,4,7,62,82,437
336008,20,1,1,4,1,7,29,67,84
336008,20,1,2,1,4,8,82,62,29
336008,20,2,1,4,1,8,67,29,84
336008,20,2,2,1,4,7,62,82,29
336008,20,3,1,4,1,8,67,29,84
336008,20,3,2,1,4,7,62,82,29
336008,20,4,1,4,1,8,67,29,84
336008,20,4,2,1,4,8,82,62,29
336008,20,5,1,4,1,8,67,29,84
336008,20,5,2,1,4,7,62,82,29
336008,20,6,1,4,1,8,67,29,84
336008,20,6,2,1,4,7,62,82,29
336009,1,1,1,7,6,1,114,44,118
336009,1,1,2,6,7,1,40,41,49
336009,1,2,1,7,6,1,114,44,118
336009,1,2,2,6,7,1,40,41,49
336009,1,3,1,7,6,1,114,44,118
336009,1,3,2,6,7,2,41,40,49
336009,1,4,1,7,6,2,44,114,118
336009,1,4,2,6,7,1,40,41,49
336009,1,5,1,7,6,2,44,114,118
336009,1,5,2,6,7,1,40,41,49
336009,1,6,1,7,6,2,44,114,118
336009,1,6,2,6,7,1,40,41,49
336009,2,1,1,7,6,1,114,44,117
336009,2,1,2,6,7,2,41,40,73
336009,2,2,1,7,6,1,114,44,117
336009,2,2,2,6,7,1,40,41,73
336009,2,3,1,7,6,2,44,114,117
336009,2,3,2,6,7,1,40,41,73
336009,2,4,1,7,6,2,44,114,117
336009,2,4,2,6,7,1,40,41,73
